0.000000000000000000e+00,1.473155319690704346e-01
5.000000000000000104e-03,2.915192842483520508e-01
1.000000000000000021e-02,4.321536123752593994e-01
1.499999999999999944e-02,5.687316656112670898e-01
2.000000000000000042e-02,7.006735801696777344e-01
2.500000000000000139e-02,8.272613883018493652e-01
2.999999999999999889e-02,9.476422071456909180e-01
3.500000000000000333e-02,1.060889720916748047e+00
4.000000000000000083e-02,1.166115880012512207e+00
4.499999999999999833e-02,1.262593626976013184e+00
5.000000000000000278e-02,1.349836111068725586e+00
5.500000000000000028e-02,1.427604675292968750e+00
5.999999999999999778e-02,1.495849490165710449e+00
6.500000000000000222e-02,1.554634213447570801e+00
7.000000000000000666e-02,1.604078531265258789e+00
7.499999999999999722e-02,1.644334077835083008e+00
8.000000000000000167e-02,1.675582885742187500e+00
8.500000000000000611e-02,1.698051571846008301e+00
8.999999999999999667e-02,1.712032198905944824e+00
9.500000000000000111e-02,1.717894673347473145e+00
1.000000000000000056e-01,1.716092944145202637e+00
1.049999999999999961e-01,1.707157969474792480e+00
1.100000000000000006e-01,1.691680550575256348e+00
1.150000000000000050e-01,1.670289397239685059e+00
1.199999999999999956e-01,1.643627882003784180e+00
1.250000000000000000e-01,1.612334012985229492e+00
1.300000000000000044e-01,1.577024459838867188e+00
1.350000000000000089e-01,1.538285851478576660e+00
1.400000000000000133e-01,1.496668457984924316e+00
1.449999999999999900e-01,1.452685713768005371e+00
1.499999999999999944e-01,1.406815409660339355e+00
1.549999999999999989e-01,1.359501242637634277e+00
1.600000000000000033e-01,1.311157345771789551e+00
1.650000000000000078e-01,1.262170195579528809e+00
1.700000000000000122e-01,1.212901234626770020e+00
1.750000000000000167e-01,1.163687705993652344e+00
1.799999999999999933e-01,1.114843845367431641e+00
1.849999999999999978e-01,1.066659688949584961e+00
1.900000000000000022e-01,1.019399762153625488e+00
1.950000000000000067e-01,9.733025431632995605e-01
2.000000000000000111e-01,9.285765886306762695e-01
2.050000000000000155e-01,8.854009509086608887e-01
2.099999999999999922e-01,8.439230322837829590e-01
2.149999999999999967e-01,8.042571544647216797e-01
2.200000000000000011e-01,7.664859294891357422e-01
2.250000000000000056e-01,7.306593656539916992e-01
2.300000000000000100e-01,6.967971920967102051e-01
2.350000000000000144e-01,6.648912429809570312e-01
2.399999999999999911e-01,6.349069476127624512e-01
2.449999999999999956e-01,6.067879796028137207e-01
2.500000000000000000e-01,5.804579257965087891e-01
2.550000000000000044e-01,5.558250546455383301e-01
2.600000000000000089e-01,5.327857136726379395e-01
2.650000000000000133e-01,5.112269520759582520e-01
2.700000000000000178e-01,4.910304844379425049e-01
2.750000000000000222e-01,4.720746874809265137e-01
2.800000000000000266e-01,4.542369842529296875e-01
2.850000000000000311e-01,4.373969733715057373e-01
2.899999999999999800e-01,4.214369356632232666e-01
2.949999999999999845e-01,4.062432050704956055e-01
2.999999999999999889e-01,3.917079567909240723e-01
3.049999999999999933e-01,3.777295947074890137e-01
3.099999999999999978e-01,3.642129898071289062e-01
3.150000000000000022e-01,3.510703742504119873e-01
3.200000000000000067e-01,3.382201492786407471e-01
3.250000000000000111e-01,3.255885541439056396e-01
3.300000000000000155e-01,3.131085634231567383e-01
3.350000000000000200e-01,3.007201552391052246e-01
3.400000000000000244e-01,2.883687019348144531e-01
3.450000000000000289e-01,2.760069966316223145e-01
3.500000000000000333e-01,2.635931670665740967e-01
3.549999999999999822e-01,2.510906457901000977e-01
3.599999999999999867e-01,2.384686619043350220e-01
3.649999999999999911e-01,2.257002741098403931e-01
3.699999999999999956e-01,2.127640843391418457e-01
3.750000000000000000e-01,1.996418535709381104e-01
3.800000000000000044e-01,1.863196045160293579e-01
3.850000000000000089e-01,1.727866977453231812e-01
3.900000000000000133e-01,1.590359658002853394e-01
3.950000000000000178e-01,1.450624614953994751e-01
4.000000000000000222e-01,1.308641731739044189e-01
4.050000000000000266e-01,1.164417341351509094e-01
4.100000000000000311e-01,1.017969325184822083e-01
4.150000000000000355e-01,8.693405985832214355e-02
4.199999999999999845e-01,7.185880094766616821e-02
4.249999999999999889e-01,5.657822638750076294e-02
4.299999999999999933e-01,4.110033437609672546e-02
4.349999999999999978e-01,2.543465979397296906e-02
4.400000000000000022e-01,9.591140784323215485e-03
4.450000000000000067e-01,-6.419518031179904938e-03
4.500000000000000111e-01,-2.258587256073951721e-02
4.550000000000000155e-01,-3.889649733901023865e-02
4.600000000000000200e-01,-5.533935129642486572e-02
4.650000000000000244e-01,-7.190231978893280029e-02
4.700000000000000289e-01,-8.857321739196777344e-02
4.750000000000000333e-01,-1.053399667143821716e-01
4.799999999999999822e-01,-1.221901997923851013e-01
