1.044854283332824707e+00,1.963617920875549316e+00,4.992026388645172119e-01
1.046143174171447754e+00,1.961382389068603516e+00,4.992540776729583740e-01
1.047419548034667969e+00,1.959064245223999023e+00,4.993070363998413086e-01
1.048682093620300293e+00,1.956663012504577637e+00,4.993612766265869141e-01
1.049929141998291016e+00,1.954177975654602051e+00,4.994165599346160889e-01
1.051159381866455078e+00,1.951608657836914062e+00,4.994726479053497314e-01
1.052371263504028320e+00,1.948954463005065918e+00,4.995292425155639648e-01
1.053563833236694336e+00,1.946214795112609863e+00,4.995860755443572998e-01
1.054735422134399414e+00,1.943389296531677246e+00,4.996429681777954102e-01
1.055884957313537598e+00,1.940477490425109863e+00,4.996995925903320312e-01
1.057011365890502930e+00,1.937479019165039062e+00,4.997557401657104492e-01
1.058113336563110352e+00,1.934393286705017090e+00,4.998111724853515625e-01
1.059189796447753906e+00,1.931220054626464844e+00,4.998656213283538818e-01
1.060239791870117188e+00,1.927958965301513672e+00,4.999189078807830811e-01
1.061262249946594238e+00,1.924609661102294922e+00,4.999707341194152832e-01
1.062256217002868652e+00,1.921171903610229492e+00,5.000209808349609375e-01
1.063220739364624023e+00,1.917645335197448730e+00,5.000693202018737793e-01
1.064155101776123047e+00,1.914029598236083984e+00,5.001156330108642578e-01
1.065058231353759766e+00,1.910324573516845703e+00,5.001596808433532715e-01
1.065929532051086426e+00,1.906529903411865234e+00,5.002012848854064941e-01
1.066768288612365723e+00,1.902645468711853027e+00,5.002403259277343750e-01
1.067573666572570801e+00,1.898671030998229980e+00,5.002765655517578125e-01
1.068345189094543457e+00,1.894606351852416992e+00,5.003098845481872559e-01
1.069082021713256836e+00,1.890451431274414062e+00,5.003401041030883789e-01
1.069783926010131836e+00,1.886205911636352539e+00,5.003671050071716309e-01
1.070450067520141602e+00,1.881869792938232422e+00,5.003907680511474609e-01
1.071080088615417480e+00,1.877442836761474609e+00,5.004109740257263184e-01
1.071673512458801270e+00,1.872925043106079102e+00,5.004276037216186523e-01
1.072229981422424316e+00,1.868316411972045898e+00,5.004405975341796875e-01
1.072749137878417969e+00,1.863616704940795898e+00,5.004498958587646484e-01
1.073230743408203125e+00,1.858825922012329102e+00,5.004553794860839844e-01
1.073674201965332031e+00,1.853944063186645508e+00,5.004569888114929199e-01
1.074079632759094238e+00,1.848971128463745117e+00,5.004547238349914551e-01
1.074446558952331543e+00,1.843906998634338379e+00,5.004484653472900391e-01
1.074774980545043945e+00,1.838751912117004395e+00,5.004382729530334473e-01
1.075064659118652344e+00,1.833505868911743164e+00,5.004241466522216797e-01
1.075315475463867188e+00,1.828168749809265137e+00,5.004060268402099609e-01
1.075527310371398926e+00,1.822740793228149414e+00,5.003839135169982910e-01
1.075700283050537109e+00,1.817221999168395996e+00,5.003578662872314453e-01
1.075834274291992188e+00,1.811612606048583984e+00,5.003279447555541992e-01
1.075929284095764160e+00,1.805912733078002930e+00,5.002941489219665527e-01
1.075985431671142578e+00,1.800122499465942383e+00,5.002565383911132812e-01
1.076002836227416992e+00,1.794242024421691895e+00,5.002152323722839355e-01
1.075981497764587402e+00,1.788271665573120117e+00,5.001702308654785156e-01
1.075921535491943359e+00,1.782211542129516602e+00,5.001216530799865723e-01
1.075823307037353516e+00,1.776061773300170898e+00,5.000696182250976562e-01
1.075686812400817871e+00,1.769822835922241211e+00,5.000141859054565430e-01
1.075512409210205078e+00,1.763494968414306641e+00,4.999555349349975586e-01
1.075300335884094238e+00,1.757078409194946289e+00,4.998937249183654785e-01
1.075050711631774902e+00,1.750573396682739258e+00,4.998289048671722412e-01
1.074764013290405273e+00,1.743980526924133301e+00,4.997612535953521729e-01
1.074440479278564453e+00,1.737299919128417969e+00,4.996908903121948242e-01
1.074080467224121094e+00,1.730532050132751465e+00,4.996179938316345215e-01
1.073684334754943848e+00,1.723677277565002441e+00,4.995426833629608154e-01
1.073252439498901367e+00,1.716736078262329102e+00,4.994651973247528076e-01
1.072785258293151855e+00,1.709708929061889648e+00,4.993857145309448242e-01
1.072283148765563965e+00,1.702596187591552734e+00,4.993043541908264160e-01
1.071746587753295898e+00,1.695398449897766113e+00,4.992213845252990723e-01
1.071175932884216309e+00,1.688116192817687988e+00,4.991369843482971191e-01
1.070571899414062500e+00,1.680749893188476562e+00,4.990513324737548828e-01
1.069934725761413574e+00,1.673300147056579590e+00,4.989646971225738525e-01
1.069265007972717285e+00,1.665767431259155273e+00,4.988772571086883545e-01
1.068563342094421387e+00,1.658152461051940918e+00,4.987892210483551025e-01
1.067830085754394531e+00,1.650455832481384277e+00,4.987008571624755859e-01
1.067065954208374023e+00,1.642678022384643555e+00,4.986124038696289062e-01
1.066271424293518066e+00,1.634819865226745605e+00,4.985240697860717773e-01
1.065446972846984863e+00,1.626881837844848633e+00,4.984360933303833008e-01
1.064593315124511719e+00,1.618864774703979492e+00,4.983487129211425781e-01
1.063711047172546387e+00,1.610769391059875488e+00,4.982621967792510986e-01
1.062800526618957520e+00,1.602596282958984375e+00,4.981768131256103516e-01
1.061862587928771973e+00,1.594346404075622559e+00,4.980927407741546631e-01
1.060897588729858398e+00,1.586020231246948242e+00,4.980103075504302979e-01
1.059906363487243652e+00,1.577618718147277832e+00,4.979297518730163574e-01
1.058889508247375488e+00,1.569142699241638184e+00,4.978513121604919434e-01
1.057847380638122559e+00,1.560592889785766602e+00,4.977752268314361572e-01
1.056780815124511719e+00,1.551970243453979492e+00,4.977018237113952637e-01
1.055690407752990723e+00,1.543275475502014160e+00,4.976312816143035889e-01
1.054576635360717773e+00,1.534509539604187012e+00,4.975638985633850098e-01
1.053440332412719727e+00,1.525673389434814453e+00,4.974999427795410156e-01
1.052281856536865234e+00,1.516767740249633789e+00,4.974396824836730957e-01
1.051102042198181152e+00,1.507793784141540527e+00,4.973833262920379639e-01
1.049901247024536133e+00,1.498752236366271973e+00,4.973311424255371094e-01
1.048680305480957031e+00,1.489644289016723633e+00,4.972834289073944092e-01
1.047439813613891602e+00,1.480470657348632812e+00,4.972403943538665771e-01
1.046180248260498047e+00,1.471232533454895020e+00,4.972023069858551025e-01
1.044902205467224121e+00,1.461930751800537109e+00,4.971694052219390869e-01
1.043606281280517578e+00,1.452566504478454590e+00,4.971419274806976318e-01
1.042293190956115723e+00,1.443140864372253418e+00,4.971201419830322266e-01
1.040963292121887207e+00,1.433654665946960449e+00,4.971042871475219727e-01
1.039617419242858887e+00,1.424109220504760742e+00,4.970945715904235840e-01
1.038255929946899414e+00,1.414505481719970703e+00,4.970912635326385498e-01
1.036879420280456543e+00,1.404844641685485840e+00,4.970945715904235840e-01
1.035488486289978027e+00,1.395127773284912109e+00,4.971047043800354004e-01
1.034083604812622070e+00,1.385355949401855469e+00,4.971219003200531006e-01
1.032665371894836426e+00,1.375530362129211426e+00,4.971463978290557861e-01
1.031234264373779297e+00,1.365652203559875488e+00,4.971783459186553955e-01
1.029790878295898438e+00,1.355722665786743164e+00,4.972180128097534180e-01
1.028335690498352051e+00,1.345742821693420410e+00,4.972655773162841797e-01
1.026869177818298340e+00,1.335713982582092285e+00,4.973212182521820068e-01
1.025391697883605957e+00,1.325637221336364746e+00,4.973851144313812256e-01
1.023903965950012207e+00,1.315513849258422852e+00,4.974575042724609375e-01
1.022406220436096191e+00,1.305345058441162109e+00,4.975385069847106934e-01
1.020899057388305664e+00,1.295132160186767578e+00,4.976283311843872070e-01
1.019382953643798828e+00,1.284876346588134766e+00,4.977271258831024170e-01
1.017858266830444336e+00,1.274578809738159180e+00,4.978350698947906494e-01
1.016325354576110840e+00,1.264240860939025879e+00,4.979522824287414551e-01
1.014784693717956543e+00,1.253863811492919922e+00,4.980789422988891602e-01
1.013236641883850098e+00,1.243448853492736816e+00,4.982151687145233154e-01
1.011681675910949707e+00,1.232997417449951172e+00,4.983611106872558594e-01
1.010120153427124023e+00,1.222510695457458496e+00,4.985168576240539551e-01
1.008552312850952148e+00,1.211989879608154297e+00,4.986825883388519287e-01
1.006978631019592285e+00,1.201436519622802734e+00,4.988583624362945557e-01
1.005399346351623535e+00,1.190851688385009766e+00,4.990442991256713867e-01
1.003814816474914551e+00,1.180236816406250000e+00,4.992405176162719727e-01
1.002225399017333984e+00,1.169593214988708496e+00,4.994470775127410889e-01
1.000631213188171387e+00,1.158922195434570312e+00,4.996640980243682861e-01
9.990328550338745117e-01,1.148225069046020508e+00,4.998916387557983398e-01
9.974303245544433594e-01,1.137503266334533691e+00,5.001297593116760254e-01
9.958239793777465820e-01,1.126757860183715820e+00,5.003785490989685059e-01
9.942140579223632812e-01,1.115990400314331055e+00,5.006380081176757812e-01
9.926007390022277832e-01,1.105202078819274902e+00,5.009082555770874023e-01
9.909843206405639648e-01,1.094394326210021973e+00,5.011892914772033691e-01
9.893649816513061523e-01,1.083568453788757324e+00,5.014811158180236816e-01
9.877429008483886719e-01,1.072725653648376465e+00,5.017838478088378906e-01
9.861181974411010742e-01,1.061867475509643555e+00,5.020974874496459961e-01
9.844911098480224609e-01,1.050995111465454102e+00,5.024219751358032227e-01
9.828617572784423828e-01,1.040109872817993164e+00,5.027573704719543457e-01
9.812303185462951660e-01,1.029213190078735352e+00,5.031036138534545898e-01
9.795967936515808105e-01,1.018306136131286621e+00,5.034608244895935059e-01
9.779614806175231934e-01,1.007390379905700684e+00,5.038288235664367676e-01
9.763242602348327637e-01,9.964668750762939453e-01,5.042077302932739258e-01
9.746854305267333984e-01,9.855371713638305664e-01,5.045974254608154297e-01
9.730448722839355469e-01,9.746024608612060547e-01,5.049979090690612793e-01
9.714027643203735352e-01,9.636641144752502441e-01,5.054091811180114746e-01
9.697590470314025879e-01,9.527233242988586426e-01,5.058310627937316895e-01
9.681138992309570312e-01,9.417814612388610840e-01,5.062636733055114746e-01
9.664672017097473145e-01,9.308397173881530762e-01,5.067067742347717285e-01
9.648190140724182129e-01,9.198994636535644531e-01,5.071604251861572266e-01
9.631692767143249512e-01,9.089618921279907227e-01,5.076245069503784180e-01
9.615180492401123047e-01,8.980282545089721680e-01,5.080989003181457520e-01
9.598652720451354980e-01,8.870998620986938477e-01,5.085836052894592285e-01
9.582108259201049805e-01,8.761778473854064941e-01,5.090784430503845215e-01
9.565547704696655273e-01,8.652635812759399414e-01,5.095833539962768555e-01
9.548969268798828125e-01,8.543581962585449219e-01,5.100982189178466797e-01
9.532372951507568359e-01,8.434629440307617188e-01,5.106229186058044434e-01
9.515757560729980469e-01,8.325790166854858398e-01,5.111573934555053711e-01
9.499121308326721191e-01,8.217075467109680176e-01,5.117014050483703613e-01
9.482464194297790527e-01,8.108498454093933105e-01,5.122549533843994141e-01
9.465784430503845215e-01,8.000069856643676758e-01,5.128178596496582031e-01
9.449080228805541992e-01,7.891802191734313965e-01,5.133899450302124023e-01
9.432350397109985352e-01,7.783705592155456543e-01,5.139710903167724609e-01
9.415593743324279785e-01,7.675793170928955078e-01,5.145611166954040527e-01
9.398807883262634277e-01,7.568075060844421387e-01,5.151599645614624023e-01
9.381991028785705566e-01,7.460563182830810547e-01,5.157673954963684082e-01
9.365141391754150391e-01,7.353267669677734375e-01,5.163832306861877441e-01
9.348257184028625488e-01,7.246200442314147949e-01,5.170073509216308594e-01
9.331336021423339844e-01,7.139372229576110840e-01,5.176395773887634277e-01
9.314376115798950195e-01,7.032793164253234863e-01,5.182796716690063477e-01
9.297373890876770020e-01,6.926474571228027344e-01,5.189275145530700684e-01
9.280328750610351562e-01,6.820425987243652344e-01,5.195829272270202637e-01
9.263236522674560547e-01,6.714658737182617188e-01,5.202457308769226074e-01
9.246096014976501465e-01,6.609182357788085938e-01,5.209156870841979980e-01
9.228903651237487793e-01,6.504007577896118164e-01,5.215926170349121094e-01
9.211657047271728516e-01,6.399143934249877930e-01,5.222762823104858398e-01
9.194352626800537109e-01,6.294600963592529297e-01,5.229665637016296387e-01
9.176988601684570312e-01,6.190388798713684082e-01,5.236632227897644043e-01
9.159561991691589355e-01,6.086516976356506348e-01,5.243660211563110352e-01
9.142068624496459961e-01,5.982994437217712402e-01,5.250747799873352051e-01
9.124506115913391113e-01,5.879830718040466309e-01,5.257892608642578125e-01
9.106871485710144043e-01,5.777035355567932129e-01,5.265092849731445312e-01
9.089161157608032227e-01,5.674617290496826172e-01,5.272346138954162598e-01
9.071371555328369141e-01,5.572584271430969238e-01,5.279650688171386719e-01
9.053499698638916016e-01,5.470946431159973145e-01,5.287003517150878906e-01
9.035542607307434082e-01,5.369712114334106445e-01,5.294402837753295898e-01
9.017496109008789062e-01,5.268889069557189941e-01,5.301846265792846680e-01
8.999356627464294434e-01,5.168486237525939941e-01,5.309332013130187988e-01
8.981121182441711426e-01,5.068510770797729492e-01,5.316857099533081055e-01
8.962786197662353516e-01,4.968972206115722656e-01,5.324419736862182617e-01
8.944347500801086426e-01,4.869877696037292480e-01,5.332018136978149414e-01
8.925801515579223633e-01,4.771234691143035889e-01,5.339648723602294922e-01
8.907145261764526367e-01,4.673050940036773682e-01,5.347310304641723633e-01
8.888373970985412598e-01,4.575334489345550537e-01,5.355000495910644531e-01
8.869484663009643555e-01,4.478091895580291748e-01,5.362716913223266602e-01
8.850473165512084961e-01,4.381330907344818115e-01,5.370456576347351074e-01
8.831335902214050293e-01,4.285058081150054932e-01,5.378218293190002441e-01
8.812069296836853027e-01,4.189280867576599121e-01,5.385999083518981934e-01
8.792669177055358887e-01,4.094005823135375977e-01,5.393797755241394043e-01
8.773131966590881348e-01,3.999239504337310791e-01,5.401610732078552246e-01
8.753453493118286133e-01,3.904988467693328857e-01,5.409436225891113281e-01
8.733630180358886719e-01,3.811259269714355469e-01,5.417272448539733887e-01
8.713658452033996582e-01,3.718057870864868164e-01,5.425117015838623047e-01
8.693534135818481445e-01,3.625390529632568359e-01,5.432968139648437500e-01
8.673253655433654785e-01,3.533263206481933594e-01,5.440822839736938477e-01
8.652812838554382324e-01,3.441681563854217529e-01,5.448679924011230469e-01
8.632208704948425293e-01,3.350651860237121582e-01,5.456536412239074707e-01
8.611437082290649414e-01,3.260179162025451660e-01,5.464391112327575684e-01
8.590493798255920410e-01,3.170269131660461426e-01,5.472241640090942383e-01
8.569376468658447266e-01,3.080927133560180664e-01,5.480086207389831543e-01
8.548080325126647949e-01,2.992158234119415283e-01,5.487921833992004395e-01
8.526601791381835938e-01,2.903967797756195068e-01,5.495747923851013184e-01
8.504937887191772461e-01,2.816360294818878174e-01,5.503562688827514648e-01
8.483084440231323242e-01,2.729341089725494385e-01,5.511363148689270020e-01
8.461039066314697266e-01,2.642914652824401855e-01,5.519148111343383789e-01
8.438796997070312500e-01,2.557085752487182617e-01,5.526915192604064941e-01
8.416355848312377930e-01,2.471858710050582886e-01,5.534663796424865723e-01
8.393711447715759277e-01,2.387237846851348877e-01,5.542392134666442871e-01
8.370861411094665527e-01,2.303227484226226807e-01,5.550097823143005371e-01
8.347802758216857910e-01,2.219831794500350952e-01,5.557779669761657715e-01
8.324531316757202148e-01,2.137054651975631714e-01,5.565435886383056641e-01
8.301044106483459473e-01,2.054900228977203369e-01,5.573065280914306641e-01
8.277339339256286621e-01,1.973371952772140503e-01,5.580666661262512207e-01
8.253412842750549316e-01,1.892473846673965454e-01,5.588237643241882324e-01
8.229262828826904297e-01,1.812209188938140869e-01,5.595778226852416992e-01
8.204885721206665039e-01,1.732581704854965210e-01,5.603286623954772949e-01
8.180279135704040527e-01,1.653594523668289185e-01,5.610761046409606934e-01
8.155441284179687500e-01,1.575250923633575439e-01,5.618200898170471191e-01
8.130367994308471680e-01,1.497554183006286621e-01,5.625604987144470215e-01
8.105058670043945312e-01,1.420507133007049561e-01,5.632972121238708496e-01
8.079509735107421875e-01,1.344112902879714966e-01,5.640301704406738281e-01
8.053719401359558105e-01,1.268374174833297729e-01,5.647592544555664062e-01
8.027685880661010742e-01,1.193293631076812744e-01,5.654842853546142578e-01
8.001406788825988770e-01,1.118874028325080872e-01,5.662053227424621582e-01
7.974880337715148926e-01,1.045117750763893127e-01,5.669221878051757812e-01
7.948104739189147949e-01,9.720273315906524658e-02,5.676348805427551270e-01
7.921078205108642578e-01,8.996049314737319946e-02,5.683432221412658691e-01
7.893798947334289551e-01,8.278528600931167603e-02,5.690472722053527832e-01
7.866266369819641113e-01,7.567732781171798706e-02,5.697469115257263184e-01
7.838478088378906250e-01,6.863680481910705566e-02,5.704420804977416992e-01
7.810432910919189453e-01,6.166392564773559570e-02,5.711327195167541504e-01
7.782130241394042969e-01,5.475885793566703796e-02,5.718188285827636719e-01
7.753568887710571289e-01,4.792178422212600708e-02,5.725003480911254883e-01
7.724747657775878906e-01,4.115286096930503845e-02,5.731772184371948242e-01
7.695665359497070312e-01,3.445224836468696594e-02,5.738494992256164551e-01
7.666321992874145508e-01,2.782008610665798187e-02,5.745170712471008301e-01
7.636716961860656738e-01,2.125651016831398010e-02,5.751799345016479492e-01
7.606849074363708496e-01,1.476164534687995911e-02,5.758380889892578125e-01
7.576718926429748535e-01,8.335608989000320435e-03,5.764915347099304199e-01
7.546325325965881348e-01,1.978507498279213905e-03,5.771402716636657715e-01
7.515668272972106934e-01,-4.309560172259807587e-03,5.777842998504638672e-01
7.484748363494873047e-01,-1.052850577980279922e-02,5.784236192703247070e-01
7.453565001487731934e-01,-1.667824946343898773e-02,5.790582299232482910e-01
7.422118186950683594e-01,-2.275871858000755310e-02,5.796881318092346191e-01
7.390409111976623535e-01,-2.876985259354114532e-02,5.803133249282836914e-01
7.358437180519104004e-01,-3.471159934997558594e-02,5.809339284896850586e-01
7.326204180717468262e-01,-4.058391228318214417e-02,5.815498828887939453e-01
7.293709516525268555e-01,-4.638675600290298462e-02,5.821612477302551270e-01
7.260954380035400391e-01,-5.212010443210601807e-02,5.827680230140686035e-01
7.227939367294311523e-01,-5.778393894433975220e-02,5.833703279495239258e-01
7.194665670394897461e-01,-6.337825208902359009e-02,5.839681029319763184e-01
7.161135077476501465e-01,-6.890303641557693481e-02,5.845614671707153320e-01
7.127347588539123535e-01,-7.435830682516098022e-02,5.851504206657409668e-01
7.093304395675659180e-01,-7.974407821893692017e-02,5.857350230216979980e-01
7.059007883071899414e-01,-8.506036549806594849e-02,5.863153934478759766e-01
7.024459242820739746e-01,-9.030722081661224365e-02,5.868914723396301270e-01
6.989659667015075684e-01,-9.548466652631759644e-02,5.874634385108947754e-01
6.954610943794250488e-01,-1.005927547812461853e-01,5.880312919616699219e-01
6.919314861297607422e-01,-1.056315600872039795e-01,5.885951519012451172e-01
6.883773207664489746e-01,-1.106011271476745605e-01,5.891550183296203613e-01
6.847988367080688477e-01,-1.155015379190444946e-01,5.897110104560852051e-01
6.811962127685546875e-01,-1.203328818082809448e-01,5.902631282806396484e-01
6.775696873664855957e-01,-1.250952482223510742e-01,5.908116102218627930e-01
6.739194393157958984e-01,-1.297887116670608521e-01,5.913563966751098633e-01
6.702457666397094727e-01,-1.344134062528610229e-01,5.918976068496704102e-01
6.665488481521606445e-01,-1.389694362878799438e-01,5.924353003501892090e-01
6.628289818763732910e-01,-1.434569358825683594e-01,5.929696559906005859e-01
6.590863466262817383e-01,-1.478760093450546265e-01,5.935006737709045410e-01
6.553213596343994141e-01,-1.522268056869506836e-01,5.940284729003906250e-01
6.515341401100158691e-01,-1.565094888210296631e-01,5.945531725883483887e-01
6.477251052856445312e-01,-1.607241779565811157e-01,5.950748324394226074e-01
6.438944339752197266e-01,-1.648710519075393677e-01,5.955935716629028320e-01
6.400425434112548828e-01,-1.689502894878387451e-01,5.961094498634338379e-01
6.361696720123291016e-01,-1.729620397090911865e-01,5.966226458549499512e-01
6.322761178016662598e-01,-1.769064962863922119e-01,5.971331596374511719e-01
6.283622384071350098e-01,-1.807838529348373413e-01,5.976411700248718262e-01
6.244283318519592285e-01,-1.845943033695220947e-01,5.981467366218566895e-01
6.204747557640075684e-01,-1.883380562067031860e-01,5.986499786376953125e-01
6.165018677711486816e-01,-1.920153200626373291e-01,5.991510152816772461e-01
6.125100255012512207e-01,-1.956263035535812378e-01,5.996499657630920410e-01
6.084995269775390625e-01,-1.991712450981140137e-01,6.001468896865844727e-01
6.044707894325256348e-01,-2.026503682136535645e-01,6.006419658660888672e-01
6.004241704940795898e-01,-2.060639113187789917e-01,6.011351943016052246e-01
5.963600277900695801e-01,-2.094121277332305908e-01,6.016268134117126465e-01
5.922787189483642578e-01,-2.126952707767486572e-01,6.021168231964111328e-01
5.881806612014770508e-01,-2.159135788679122925e-01,6.026054024696350098e-01
5.840662717819213867e-01,-2.190673351287841797e-01,6.030926108360290527e-01
5.799359083175659180e-01,-2.221568077802658081e-01,6.035786271095275879e-01
5.757899284362792969e-01,-2.251822650432586670e-01,6.040635108947753906e-01
5.716288089752197266e-01,-2.281439900398254395e-01,6.045473814010620117e-01
5.674529075622558594e-01,-2.310422956943511963e-01,6.050302982330322266e-01
5.632626414299011230e-01,-2.338774502277374268e-01,6.055124998092651367e-01
5.590584874153137207e-01,-2.366497665643692017e-01,6.059939861297607422e-01
5.548408031463623047e-01,-2.393595576286315918e-01,6.064749360084533691e-01
5.506100058555603027e-01,-2.420071363449096680e-01,6.069554090499877930e-01
5.463665723800659180e-01,-2.445928007364273071e-01,6.074355840682983398e-01
5.421108603477478027e-01,-2.471169084310531616e-01,6.079154610633850098e-01
5.378434062004089355e-01,-2.495797574520111084e-01,6.083952784538269043e-01
5.335645675659179688e-01,-2.519817054271697998e-01,6.088750362396240234e-01
5.292748212814331055e-01,-2.543230652809143066e-01,6.093549132347106934e-01
5.249745845794677734e-01,-2.566042244434356689e-01,6.098349690437316895e-01
5.206642746925354004e-01,-2.588255107402801514e-01,6.103153228759765625e-01
5.163444280624389648e-01,-2.609872519969940186e-01,6.107960939407348633e-01
5.120154619216918945e-01,-2.630898654460906982e-01,6.112774014472961426e-01
5.076777338981628418e-01,-2.651336789131164551e-01,6.117593646049499512e-01
5.033318400382995605e-01,-2.671190798282623291e-01,6.122419834136962891e-01
4.989781677722930908e-01,-2.690464258193969727e-01,6.127254366874694824e-01
4.946171641349792480e-01,-2.709161043167114258e-01,6.132098436355590820e-01
4.902493059635162354e-01,-2.727285027503967285e-01,6.136952638626098633e-01
4.858750402927398682e-01,-2.744840085506439209e-01,6.141818165779113770e-01
4.814948141574859619e-01,-2.761830091476440430e-01,6.146696209907531738e-01
4.771091639995574951e-01,-2.778259217739105225e-01,6.151587367057800293e-01
4.727184474468231201e-01,-2.794131040573120117e-01,6.156492233276367188e-01
4.683232307434082031e-01,-2.809450030326843262e-01,6.161412596702575684e-01
4.639239013195037842e-01,-2.824220061302185059e-01,6.166348457336425781e-01
4.595209360122680664e-01,-2.838445305824279785e-01,6.171301603317260742e-01
4.551148414611816406e-01,-2.852129936218261719e-01,6.176272630691528320e-01
4.507060348987579346e-01,-2.865278124809265137e-01,6.181262135505676270e-01
4.462949931621551514e-01,-2.877894043922424316e-01,6.186270713806152344e-01
4.418822228908538818e-01,-2.889981865882873535e-01,6.191300153732299805e-01
4.374681115150451660e-01,-2.901546359062194824e-01,6.196350455284118652e-01
4.330531954765319824e-01,-2.912591099739074707e-01,6.201422810554504395e-01
4.286379218101501465e-01,-2.923121154308319092e-01,6.206518411636352539e-01
4.242227077484130859e-01,-2.933140695095062256e-01,6.211636662483215332e-01
4.198080599308013916e-01,-2.942653894424438477e-01,6.216779947280883789e-01
4.153944253921508789e-01,-2.951665222644805908e-01,6.221947669982910156e-01
4.109822511672973633e-01,-2.960179448127746582e-01,6.227141618728637695e-01
4.065720438957214355e-01,-2.968200743198394775e-01,6.232361197471618652e-01
4.021641910076141357e-01,-2.975733876228332520e-01,6.237608790397644043e-01
3.977591991424560547e-01,-2.982783317565917969e-01,6.242883205413818359e-01
3.933575153350830078e-01,-2.989353537559509277e-01,6.248186826705932617e-01
3.889595866203308105e-01,-2.995449006557464600e-01,6.253519058227539062e-01
3.845658302307128906e-01,-3.001074790954589844e-01,6.258881092071533203e-01
3.801767528057098389e-01,-3.006235063076019287e-01,6.264272928237915039e-01
3.757927715778350830e-01,-3.010934591293334961e-01,6.269695758819580078e-01
3.714143335819244385e-01,-3.015178143978118896e-01,6.275149583816528320e-01
3.670418858528137207e-01,-3.018970191478729248e-01,6.280635595321655273e-01
3.626758754253387451e-01,-3.022315800189971924e-01,6.286153793334960938e-01
3.583167195320129395e-01,-3.025219440460205078e-01,6.291704773902893066e-01
